"participant_ID","gender","age","bothered_about_poor_IQ","student"
"11ebdace-627a-415c-9607-04c10bca76fb","female",20,"very annoyed",TRUE
"18e1d7af-f1ce-4b05-a61b-ae052816be8b","male",21,"annoyed",TRUE
"1999f5fd-bb40-43c5-bfcc-09629feda391","male",19,"not annoyed",TRUE
"20b36282-2b76-408f-8ff3-2a024b7aaa85","male",19,"annoyed",TRUE
"3028755b-303a-49fa-8c37-5f780e48d724","male",22,"very annoyed",FALSE
"31c71871-890d-432a-87eb-cc39d8b77cf4","male",20,"very annoyed",TRUE
"3774de35-d875-41bb-b03f-407c86860f5b","male",21,"annoyed",TRUE
"3b616786-fe0c-401c-8f88-98979b6ea56b","male",21,"annoyed",TRUE
"3f5fd96e-741f-4d53-85ad-c48f867cddf9","male",20,"very annoyed",TRUE
"4005bcab-cfe2-4a01-9f0e-3ac401401621","male",19,"slightly annoyed",TRUE
"404620d5-fb01-4d4c-9576-f2b1f0faadcf","male",19,"annoyed",TRUE
"49546f9f-cdda-42ec-8efd-f562a9fdd539","male",21,"very annoyed",TRUE
"49661856-4703-4766-a920-3dd4e19dac03","male",35,"very annoyed",FALSE
"4b3d9777-dfd6-4ae2-9a4c-12ddac8508f9","male",21,"slightly annoyed",TRUE
"4ee47421-5328-4730-a807-d2392585aa0e","male",20,"slightly annoyed",TRUE
"53793d58-35fc-4ea6-a5c4-8e45da2265c6","male",19,"annoyed",TRUE
"5b123e42-c6df-449b-99ee-c5586f50c94c","male",20,"slightly annoyed",TRUE
"5e3c476f-98a5-44c9-887d-0d04d5e90441","male",20,"annoyed",TRUE
"5f9ec5f0-866e-48f1-8260-60306998af7f","male",19,"slightly annoyed",TRUE
"62d80d7f-dfae-4477-998b-cc4ad7b26c93","male",19,"slightly annoyed",TRUE
"63a85500-5cc3-4c25-bc0d-68b419603ff9","male",22,"very annoyed",FALSE
"645f9536-bdaf-458f-aaf6-8ceed940d20c","male",20,"very annoyed",TRUE
"68a92734-599c-4199-8e08-bee5604f767e","male",32,"annoyed",FALSE
"70081671-efc6-47f2-a3e4-65fb0d702915","male",21,"annoyed",TRUE
"760627c6-8e6f-4a6c-a8da-81d12c7b1544","male",22,"annoyed",FALSE
"76678971-a8b5-4238-9d0e-7f4843118bfe","female",20,"very annoyed",TRUE
"7e1bc15e-7ceb-42ad-a2a4-64504a5a92ee","female",19,"annoyed",TRUE
"80cbdcf7-18c9-4bb5-9e47-b8658df51dc7","male",19,"I can't say",TRUE
"8479bad5-a23e-4e15-af91-864a4c2ae8d6","female",20,"I can't say",TRUE
"884d5d3c-b895-4880-a3be-a611952636c7","male",20,"annoyed",TRUE
"a4c653fe-95eb-493a-935f-45030566b645","male",20,"annoyed",TRUE
"ac0c3513-2026-4aba-9d64-78e04c3739dd","male",20,"annoyed",TRUE
"b09be277-67eb-4732-8b76-7fdd89ce9910","male",20,"very annoyed",TRUE
"b8225650-67a8-4c25-a691-36df31d99a3c","male",19,"annoyed",TRUE
"c5280416-f221-4411-bba1-7b4353429705","female",20,"annoyed",TRUE
"d9ae471b-7cca-4847-a1e8-39e4c4f249d3","male",20,"slightly annoyed",TRUE
"dbf36168-2aa4-4171-9701-f8066c6056ab","male",20,"annoyed",TRUE
"dc3858bb-591f-4394-9206-345378fdb943","male",20,"slightly annoyed",TRUE
"dcb45a87-6e62-428b-982e-5313c1248e60","female",20,"annoyed",TRUE
"e1a30ee7-f181-4765-8c1e-d426843de0e5","male",21,"annoyed",TRUE
"e300e2c7-1129-4aa2-bd37-4445c2fc0de5","female",20,"annoyed",TRUE
"e3277f13-3141-49ff-9e80-1b8c88876daf","male",20,"annoyed",TRUE
"e62a20a7-c792-4e25-be0b-3c942ed8e4be","male",20,"annoyed",TRUE
"f45a7a56-c29a-472f-b8fe-d11588e4910f","female",19,"very annoyed",TRUE
"f5b34612-1f93-45b2-9539-da9c5952bba1","male",35,"very annoyed",FALSE
"fb6d9f5c-001f-466a-8f48-f790b49a8373","male",20,"very annoyed",TRUE
"a60d850e-f918-4404-9225-00063fbdf30a","male",34,"very annoyed",FALSE
"30350b24-f0cc-4a1a-bb69-04930f758330","female",35,"slightly annoyed",FALSE
"0cd36170-fda4-4db1-a7ee-c5898109ef4b","female",23,"annoyed",FALSE
"3d9330e8-3587-473c-a0a5-a2cba3f962f4","female",21,"annoyed",FALSE
"7cf57ebc-9bd7-4497-9886-e1b7b94b17a6","male",41,"annoyed",FALSE
"0e8779a6-e7c0-41d4-b0d9-9b1987e763aa","male",21,"annoyed",TRUE
"7ea2a933-842a-4690-bf5b-3dcb3399c8ac","female",22,"annoyed",FALSE
"ac0009ad-ef85-4a5b-95fd-8cac93df1546","male",33,"annoyed",FALSE
"6697e496-8b2b-484a-9c4b-48a68a27dbcc","female",39,"annoyed",FALSE
"84f50744-445b-4c00-b7c1-2dec4234ae08","male",27,"slightly annoyed",FALSE
"268f7dbe-3e89-4175-b1cb-210a129e4057","female",30,"annoyed",FALSE
"3506e2a3-40f4-4c77-984c-554b9b055c47","male",42,"annoyed",FALSE
"7582e3a2-bb61-4db8-ad8c-4893e8f81a43","female",19,"annoyed",TRUE
"850c9702-3f51-4cc1-bb2d-351971777620","female",53,"annoyed",FALSE
"8a354a81-e36e-4a85-be42-a66d595e0752","female",43,"annoyed",FALSE
"0383a728-d876-4144-a7f4-3d01a3c59044","male",32,"very annoyed",FALSE
"59fe4438-bd58-430d-a0b3-2a9aa2b7db02","male",20,"annoyed",TRUE
"331e33c5-4cb4-4f9c-9f24-70aed1ecd74f","female",53,"annoyed",FALSE
"07ad1454-3ce4-437f-bba2-3b4d8c4c5fac","female",26,"very annoyed",FALSE
"2add57f9-7a27-420d-a528-a974a3881d83","female",34,"very annoyed",FALSE
"f6f5c5b7-044c-408b-b92f-e943551d4289","female",45,"very annoyed",FALSE
"2ef3681e-130e-4139-b857-691da72949c0","female",48,"annoyed",FALSE
"c7df8233-b3e0-4236-9bf7-635a9e2e567b","male",27,"annoyed",FALSE
"400de272-649f-4f19-8a43-2fdcb5bc8795","female",20,"very annoyed",TRUE
"eae1878b-8374-4f82-9a44-51d5981785ab","male",20,"annoyed",TRUE
"1483560c-2c52-4842-a3a7-093f961dac19","female",32,"annoyed",FALSE
"e12646b5-7bc7-48d2-bfe1-98e8fa4c2a20","male",25,"very annoyed",FALSE
"9694a2f5-bb0f-4aa1-a678-74251196eff4","female",27,"slightly annoyed",FALSE
"2c50e7ed-8100-4ec8-9b72-471723a751fe","female",28,"annoyed",FALSE
"44667187-5d80-48ce-9b70-ff89985cd189","female",31,"annoyed",FALSE
"75e17730-7d43-41dc-9d77-bc3cb70ca3c1","female",31,"I can't say",FALSE
"a0d58fa1-7d65-4960-9102-84e6ef11e04c","male",42,"annoyed",FALSE
"c2ca6834-d887-4b03-859c-f83803db0d3b","female",27,"slightly annoyed",FALSE
"bd36e237-1f12-4f8b-859a-fe216f284c25","female",35,"slightly annoyed",FALSE
"86e524a3-2900-4a98-8522-74deb16a0935","female",28,"annoyed",FALSE
"010599af-d5f9-4ac2-adb3-765bfce65098","female",38,"annoyed",FALSE
"5f64b24b-11f1-4d57-a929-b15de18a16d8","female",24,"slightly annoyed",FALSE
"0b2c6a18-a927-4232-831f-e21bbd44bd45","female",35,"annoyed",FALSE
"3da9a51c-ec03-447c-a16e-c797d0ba57b0","female",32,"annoyed",FALSE
"d2c0c26e-8b1c-4347-b4f9-e01710780fd1","male",26,"very annoyed",FALSE
"3530ff7d-0b40-45dd-9e49-90bb776c73f9","female",29,"slightly annoyed",FALSE
"cf7f8569-88ae-4197-9578-574009457e92","male",19,"very annoyed",TRUE
"dbf3f13f-3144-43b1-9fcf-dca188f7270b","female",29,"annoyed",FALSE
"3058bec5-a258-4927-a0df-30242d08dd0d","female",26,"slightly annoyed",FALSE
"683df1e1-9267-48bb-a6d5-907b5fecef3d","male",25,"very annoyed",FALSE
"9d2db976-2cfe-4a68-b05b-6fc256f158b1","male",36,"annoyed",FALSE
"df0c70fa-e28b-4314-b291-0298d29797ab","female",44,"very annoyed",FALSE
"e0d424d8-7191-4661-ad5f-9a81b4247a0d","male",46,"slightly annoyed",FALSE
"ff55fcb7-7e38-4e5d-b6ca-374c0dd100cc","male",55,"slightly annoyed",FALSE
"2e08c1d1-9cb5-45d9-aa18-688e949faf5a","female",24,"very annoyed",FALSE
"50d4c8b5-40c8-4b7e-ba23-3995213ee2eb","male",20,"very annoyed",TRUE
"6dd62435-e9e7-4b2e-93ba-a1d77a1230ea","female",43,"not annoyed",FALSE
"7434d517-3c77-4660-9ef0-3cdbbf6a207c","male",20,"annoyed",TRUE
"00ff7450-5ca6-4c30-a4df-12d1d3bfcfac","male",19,"annoyed",TRUE
"0641ee19-5ea4-4034-9f9f-91feb174f655","female",38,"I can't say",FALSE
"0a0f6637-1df3-4aa0-958d-0f750ce71265","female",15,"annoyed",FALSE
"0e2e6819-c85b-4686-8290-243346a161cc","male",15,"very annoyed",FALSE
"135b1659-8e77-45aa-9d70-dbde1d732faf","male",15,"annoyed",FALSE
"159214ae-1865-42d5-b69c-634f35f3556b","female",15,"annoyed",FALSE
"1c8ad6b1-5294-4464-a6af-4a4c74cedc90","male",15,"slightly annoyed",FALSE
"1f0ec08e-11b6-4c69-8932-8d4e3e5ee145","female",15,"I can't say",FALSE
"260c3a40-2716-4ffc-9b3f-2910daf8effe","female",16,"annoyed",FALSE
"28a4eb88-c258-4898-9829-ac46a1eb0c96","male",15,"very annoyed",FALSE
"2ded3172-e1e1-475d-9ef5-86d5c9f53b84","male",15,"very annoyed",FALSE
"2ff37312-1bc6-449e-96c6-2001501ce0b2","male",35,"very annoyed",FALSE
"35a2f2f4-63ae-4354-9732-d3b7e1f0ea8a","female",15,"very annoyed",FALSE
"364d2a4c-db49-4d27-aafa-3a994a34a923","male",16,"slightly annoyed",FALSE
"3ccdda9b-eef1-4ea4-b9d0-7cf6307ae07c","female",16,"slightly annoyed",FALSE
"43c506a4-da3b-4a97-afca-0e93c653155f","male",16,"I can't say",FALSE
"46487865-22d2-457e-bf37-0293fe72a7de","male",15,"slightly annoyed",FALSE
"4892be2f-f010-4c6f-855c-5c271f1b79df","male",15,"annoyed",FALSE
"4b422834-9abf-47e6-a682-4b2a32442cd1","female",42,"very annoyed",FALSE
"4bf17e5b-738f-487b-891b-4ad7b3c753ca","female",26,"annoyed",FALSE
"4c66c458-acc7-4bcd-828d-62babe8204e5","male",17,"slightly annoyed",FALSE
"507f1bbd-3206-4125-a818-48a54681e2be","female",15,"very annoyed",FALSE
"513d3e6c-9a04-4435-a142-d37751cef8e5","female",15,"annoyed",FALSE
"578519fd-574f-48c9-888a-584b4c6b8065","female",15,"annoyed",FALSE
"6365abb1-9ed5-4b69-94bd-66f7d1cbf8bf","female",16,"slightly annoyed",FALSE
"6f06d5a5-945a-4083-8603-2c07a8c138e3","male",16,"very annoyed",FALSE
"7becbb38-bbee-457c-8b1b-4c0024225e5a","female",15,"very annoyed",FALSE
"81a92e60-dd73-401d-aaf5-ad76f82360ec","male",15,"annoyed",FALSE
"84587bdb-79af-4305-9e5f-e5d98b0be6fe","male",23,"very annoyed",FALSE
"84de709d-c1d6-4e64-82af-6fe822cc3815","female",15,"I can't say",FALSE
"8f87a1e8-c9af-4f37-aded-6ff0b25ba9cf","female",16,"annoyed",FALSE
"9c8bcb79-5ce0-49a8-9a33-f5607e1e4b13","female",15,"slightly annoyed",FALSE
"a7be57be-63b6-4b2a-876d-414e61179012","male",15,"annoyed",FALSE
"b1ce510f-0f0b-44f9-89e8-27c0f48546d2","female",16,"very annoyed",FALSE
"c1533824-ff0d-4090-b74f-fca4869b2fb6","female",15,"annoyed",FALSE
"c4fe805d-d30d-456c-9cac-e3ccad6443d7","female",16,"very annoyed",FALSE
"c8394f0a-9dd9-4fba-9980-ff5cfabfc52e","male",16,"very annoyed",FALSE
"d04375c9-9fe2-483c-bb96-091f130b36ba","male",15,"slightly annoyed",FALSE
"d58bbe32-81c8-4322-b84c-5f493fecf70d","female",16,"annoyed",FALSE
"ef51db83-5e38-4690-a08a-8a443e51f044","female",16,"very annoyed",FALSE
"f437a3fb-99ef-4e10-bcb1-93c1052e961a","female",15,"very annoyed",FALSE
"fbecdde1-6b0c-4c0d-8b16-337008513791","male",16,"annoyed",FALSE
"017da7e7-5aaa-4c98-9389-6441a84b1c80","male",16,"slightly annoyed",FALSE
"05c9fcc3-b82d-4db7-a6e7-10cdb6cd914a","female",16,"I can't say",FALSE
"05e015fd-52ea-44b1-9745-1d2fe12b13df","male",19,"slightly annoyed",TRUE
"06bc1bac-e6ca-4280-aee0-6376cf4291bf","female",15,"very annoyed",FALSE
"07442a4f-8d38-4c97-b24f-84a6c52a3b1a","male",16,"annoyed",FALSE
"07aa5083-2990-439d-8c10-b93ce1ca6609","female",15,"annoyed",FALSE
"0b8542d6-5b6b-42ff-af59-95b78120c8dc","male",19,"annoyed",TRUE
"15ab923a-dbbe-431a-9b23-afed31c386e7","female",16,"very annoyed",FALSE
"16f5e839-a68b-434e-b303-bcc0b3bd357b","male",16,"annoyed",FALSE
"2215fe44-d894-422c-ac60-720c8ab37c82","female",17,"I can't say",FALSE
"32651211-218e-4a29-8c23-043f1c216c26","female",15,"annoyed",FALSE
"3a7281a3-c1ba-48d7-884c-2cac8c241dd8","female",15,"annoyed",FALSE
"4050b2e4-f087-4039-a60b-1455dced51b3","male",15,"slightly annoyed",FALSE
"5662e123-0992-4b1f-8807-9ff0e4ed2e83","female",15,"slightly annoyed",FALSE
"596ed0cc-e3d5-4c7b-855f-2a85b9a2d3b7","male",16,"slightly annoyed",FALSE
"5e9f5f35-af9b-4999-bf29-a299582e10f1","female",15,"very annoyed",FALSE
"651073ec-3b60-49d6-87a4-0b035d647197","female",15,"very annoyed",FALSE
"6736ef41-6532-497a-aa95-9be7fb030001","female",15,"annoyed",FALSE
"72bb0ec5-75f1-4e25-b2b2-2624f6479e95","male",15,"very annoyed",FALSE
"7b3ed5a5-532a-49f1-81d9-12dcc7d224e2","female",16,"slightly annoyed",FALSE
"90058b65-9325-4397-b650-eeb8e4e6b13c","male",15,"I can't say",FALSE
"a1c2cb33-3b04-4f93-9d7c-573c4f96e238","female",16,"very annoyed",FALSE
"a3fc298b-46e4-4501-8645-b2e86127c236","male",36,"very annoyed",FALSE
"a5fd0035-9a41-4812-9ab8-8b41d357845c","male",15,"I can't say",FALSE
"b52bbd14-8ee6-4602-8f1d-15d9debd9d9d","male",23,"annoyed",FALSE
"bf31665e-2788-48e7-b07e-b64155aa1343","male",37,"annoyed",FALSE
"c3c2b5ca-7ddc-4fe2-a4c0-9d6cfc9e2d40","female",15,"slightly annoyed",FALSE
"c4d6e2e2-2ba4-4bb0-bd63-da17bef4d2fc","male",17,"annoyed",FALSE
"c91c692a-cc48-4ca2-84ff-ec3114602b62","male",16,"slightly annoyed",FALSE
"cc2ceb8a-0cbe-4712-9233-8507ab3c6de5","male",16,"very annoyed",FALSE
"d1760dfe-b0e3-462d-92da-e91f99ba5942","male",15,"annoyed",FALSE
"d5235f2b-468e-4c1a-9863-30a5db7bfaed","female",19,"annoyed",TRUE
"e4b16583-0da3-40f5-bb01-3505f0544be6","female",15,"very annoyed",FALSE
"e6ab43fb-6d88-4343-baca-037e194a9c3b","female",15,"slightly annoyed",FALSE
"e6e8d037-566c-4447-b95d-669d252adb24","female",16,"slightly annoyed",FALSE
"e6eb5264-2286-4a5e-af11-18ca910971a2","female",15,"very annoyed",FALSE
"f0228bdf-1991-4732-93bb-913b1a902680","male",16,"slightly annoyed",FALSE
"f34b5b1c-e2ee-4a69-975b-402b9496a16f","male",19,"annoyed",TRUE
"f36e0f4e-f443-4fc4-877d-245fb60997e0","male",16,"very annoyed",FALSE
"f3ae5ac2-56ff-482f-95be-99f4e79d88ab","female",16,"I can't say",FALSE
"f490ce9d-3fd9-4667-8eaf-90bf40578ed9","male",21,"annoyed",TRUE
"fdcfdce2-98dd-4833-8602-e29dff6ed1bf","male",15,"very annoyed",FALSE
"fe43fca4-5927-4ca1-be72-2f16603672ca","female",16,"very annoyed",FALSE
"02ee56cf-7a86-4238-8760-696e76745c18","female",27,"annoyed",FALSE
"1da9a4e8-eb1c-4f23-9f3a-3fb94fde4f15","female",31,"very annoyed",FALSE
"2b887dc3-ccf1-42e5-a71a-ab7f20155871","female",27,"very annoyed",FALSE
"0c998693-efaa-49aa-931d-1c24692a3449","female",29,"very annoyed",FALSE
"0ec8994d-6c81-4904-aa3c-9316eca300b1","female",28,"slightly annoyed",FALSE
"9ac105fc-91c4-4c4e-93ac-2bb84951c3b5","female",33,"very annoyed",FALSE
"9d19d97a-2935-4a3e-b772-8a897fb9bd73","female",44,"very annoyed",FALSE
"bb989099-ab22-4b23-b9ea-13549e13a426","female",25,"very annoyed",FALSE
"ce5ecfe1-6dc5-4f9b-ad5b-7b4f665fb498","female",41,"annoyed",FALSE
"1f9b66e7-f865-4e01-9152-f87d72f22e9b","female",21,"very annoyed",TRUE
"2d1a1248-aca5-4eeb-9e2c-79f27adff7a0","male",21,"annoyed",TRUE
"53481a43-3e95-4ebf-a824-c2598712c025","male",35,"annoyed",FALSE
"6ebddd4e-c225-4db9-b53e-29a80d3e31f9","male",35,"very annoyed",FALSE
"752e0f60-ff8b-40d2-b257-5dfd70b0cfc8","female",19,"very annoyed",TRUE
"9f2113d7-4b0d-4a0d-818b-83146301dc27","female",20,"annoyed",TRUE
"a3940aea-9b77-4064-a2b9-6e57664138e8","female",32,"very annoyed",FALSE
"a657a79e-0045-4ca1-9801-76950e415ace","male",69,"slightly annoyed",FALSE
"b514795c-21ad-4734-887e-075bb2848ef5","male",33,"slightly annoyed",FALSE
"d47b9a70-34e8-44c1-b833-0a419e5d8ebf","male",31,"very annoyed",FALSE
"00d6b9aa-7661-43d7-b7e1-6c2b1ee6bae9","female",35,"slightly annoyed",FALSE
"1b1e93c9-b5f6-4ce7-95ef-de3b6399893b","female",44,"slightly annoyed",FALSE
"1e425c93-6a55-40b5-8bdd-967375bfefac","female",31,"very annoyed",FALSE
"2de11557-4ca0-4362-9581-4b333a88204e","female",32,"annoyed",FALSE
"54e68181-846f-4bcb-a189-f2afc0dd4ac8","female",26,"annoyed",FALSE
"59d9af10-0edd-42fc-8c46-dac968933f03","female",20,"I can't say",TRUE
"73b69ed1-e3be-489f-9b00-da968fa80bd9","female",32,"annoyed",FALSE
"79e622f4-f8db-40a0-b72b-c0fedcf38ee3","female",15,"annoyed",FALSE
"81095465-92f2-4be1-929a-106f9d561372","female",36,"slightly annoyed",FALSE
"83fbab14-dd24-49c5-946f-a2d51dc77ba3","female",25,"slightly annoyed",FALSE
"9030b3ef-15d5-4b08-ab15-744ddb5efbeb","male",46,"annoyed",FALSE
"955e5528-579e-4853-a3d6-a348c645dcb9","female",24,"annoyed",FALSE
"c167fb0a-1963-40a2-ae63-db056e2164e3","female",27,"annoyed",FALSE
"c88be04f-8f9e-4e55-b29e-86ae09cf55a9","female",30,"slightly annoyed",FALSE
"d4ac7e0b-7e0d-4a05-a2cf-9db72315ad84","female",29,"annoyed",FALSE
"fc463a1c-9f84-485b-9e6e-e43a2bdaa20f","female",25,"very annoyed",FALSE
"19574f15-cd76-4ceb-9994-51f3a7d90d95","female",33,"annoyed",FALSE
"1b37ed56-03fc-4531-9564-8e8bcc64baaf","female",38,"very annoyed",FALSE
"407728b6-55be-4ca2-88e2-39c6790ff4a0","female",20,"slightly annoyed",TRUE
"71c3d371-dad8-4d33-8bc8-802858c5bbdd","female",28,"very annoyed",FALSE
"a6f315ad-8dd4-4743-bb9f-a3d4e584d121","female",28,"very annoyed",FALSE
"ca44d293-5051-4f54-a769-f5deaa7b0e84","female",35,"very annoyed",FALSE
"d1a9f20d-b1ca-4dfe-af54-987d28c8680f","female",27,"slightly annoyed",FALSE
"d2eeea19-5021-4ba4-bb5f-bf5259994952","female",30,"annoyed",FALSE
"fc4ba2b7-605f-4b4b-b5c0-7efd054955c7","female",55,"annoyed",FALSE
"4045c912-c4db-450c-a8d4-a8850b4f5e8e","female",41,"annoyed",FALSE
"6376f02d-3c5d-4726-9274-4015e798313c","female",31,"very annoyed",FALSE
"6409ac2f-741d-4a21-875a-76bd091a8be6","female",23,"very annoyed",FALSE
"6925d1d5-6761-4a2c-a196-39c483eb23df","female",37,"very annoyed",FALSE
"7d1db61a-108b-4d04-815e-bdb49312330e","female",29,"slightly annoyed",FALSE
"8f663a88-e987-42d3-8391-dd8606fff25b","female",30,"annoyed",FALSE
"a5ce694e-d3c8-49a6-bf67-830badfcf4a0","female",32,"slightly annoyed",FALSE
"ae2e7cc5-db28-4757-8ff2-a05ac157e953","male",31,"annoyed",FALSE
"bc4dd397-0fe6-41ca-8a91-69c95b7f9443","female",24,"very annoyed",FALSE
"cb5356c0-909e-4ca0-8a8c-ed02bc877ab3","female",25,"annoyed",FALSE
"de062c6e-253f-491a-9dfd-32af70f72220","male",35,"slightly annoyed",FALSE
"e09e6391-b4a0-48c4-89d2-58c692b968ae","female",29,"very annoyed",FALSE
"e66f4154-d3e3-486b-bab2-d8d1aba2dcd1","female",37,"slightly annoyed",FALSE
"f52ab5cd-e369-4bb4-aa59-3000724c5d0d","female",30,"slightly annoyed",FALSE
"1e85bf80-4839-4de8-8f06-6a37f42901e0","male",49,"slightly annoyed",FALSE
"9916c1fb-eb23-45bd-9e02-717d88f6e053","female",28,"very annoyed",FALSE
"b78b6eb0-ce26-4c86-ad5f-80495ea3dc82","male",33,"slightly annoyed",FALSE
"d44d88db-f0ca-45d0-9b45-a56cd0edc65d","female",27,"very annoyed",FALSE
"18095ff4-b7d4-4e84-a706-2e90894f05d8","male",49,"very annoyed",FALSE
"2184e5b7-10b3-4c62-be87-efd13d09178d","male",60,"I can't say",FALSE
"26f29fcc-dc03-4f59-bf04-ded2b34a3bac","female",44,"very annoyed",FALSE
"3c3944db-d7ee-4ffb-ab1b-20c9115c2d49","male",43,"very annoyed",FALSE
"40de5e3b-59da-4a48-980b-78a6764cc39b","female",30,"annoyed",FALSE
"9d597c8a-84bc-4bbd-a407-15f65c3f32f3","female",23,"very annoyed",FALSE
"bc000687-8cee-40d2-a07a-79f05d9f9352","female",25,"very annoyed",FALSE
"d3b5dc49-b6e9-40af-bd66-9404a2e01ec0","female",25,"annoyed",FALSE
"2da70f34-f748-4d8f-959c-9ac17c47b430","female",33,"very annoyed",FALSE
"4d4a2494-69af-467b-af8c-227ee1daf1a8","male",21,"annoyed",FALSE
"d0c642b2-e4cc-496c-a673-4ff7c2253b32","male",51,"slightly annoyed",FALSE
"e37c08fc-6cbf-4d77-addf-1b89df3af5aa","female",23,"not annoyed",FALSE
"ef77cf37-14b0-4059-80bc-e5fd1653d0f4","female",32,"slightly annoyed",FALSE
"32bc3e92-8bf5-4ec4-908f-d59f9cdc26a2","male",21,"very annoyed",FALSE
"b4e28fff-d3e5-40b5-8442-29b9bb01e4bd","male",58,"very annoyed",FALSE
"eda68759-c1ae-4298-bd20-608eb3453a94","male",55,"annoyed",FALSE
"1a09145a-0d37-4b37-8813-785a04b120d4","male",40,"very annoyed",FALSE
"1a722f21-1527-42c5-b3d2-dfe7c16a883d","female",25,"annoyed",FALSE
"22330e74-9dc4-459c-98b1-b8dc253cb74a","male",26,"annoyed",FALSE
"5768b05d-be32-42bb-803f-3dcda3380bd4","female",30,"very annoyed",FALSE
"7ec1563b-04a3-42d2-9f50-2de5f2701378","male",33,"annoyed",FALSE
"028582a6-cd2a-4018-ba31-c90d8d0a6b8b","male",35,"very annoyed",FALSE
"0830d800-ba8b-4928-8ae8-155ae35c3d83","male",35,"very annoyed",FALSE
"2bc379f9-4597-4d44-92d7-68db11facf03","female",28,"annoyed",FALSE
"41ae178e-e8eb-4e97-891b-11a85f1cc727","male",36,"I can't say",FALSE
"5440c28f-d5a5-49c6-9a58-c4b5c83e21ca","female",20,"very annoyed",TRUE
"7314e6ec-528d-46c3-b6ab-ffb0e2723915","male",36,"annoyed",FALSE
"a4c7e9f5-250f-4a0b-b943-b5737075f33d","female",49,"very annoyed",FALSE
"e14daf94-8021-4253-9e6b-f22bd6fc8c31","female",22,"annoyed",FALSE
"01d424ca-fc1b-4184-81e4-d507495f2670","male",48,"very annoyed",FALSE
"bf3b27e6-1ef2-4446-9c7a-dbacdbe859c8","female",23,"very annoyed",FALSE
"d31e10b0-893e-441a-b094-25117b858eeb","male",60,"very annoyed",FALSE
"d51fc69f-ab71-473f-b160-e65ee417c078","male",34,"slightly annoyed",FALSE
"d948c545-e83c-4395-b571-c068ca6e606a","male",25,"annoyed",FALSE
"fb77385e-4173-436b-accc-80eda0e93d6b","male",29,"very annoyed",FALSE
"2578ad40-acb5-4cdf-9b5e-de8c2ea36c4f","female",36,"very annoyed",FALSE
"451f7fa1-c285-4a34-98c6-cd870879b8d9","female",53,"annoyed",FALSE
"4fddbd38-3e6a-4806-b206-4e15ad192f78","male",31,"annoyed",FALSE
"5de02e24-c6b9-4a4b-9695-d3515d5c5098","male",29,"I can't say",FALSE
"65449005-2089-4774-9a9e-1e6a256f0380","female",23,"very annoyed",FALSE
"68ca63c4-fe36-4d43-8d02-e8dea3bd75f7","male",28,"very annoyed",FALSE
"6c40df40-5935-4cac-8d61-b1de458306ee","female",49,"slightly annoyed",FALSE
"6d03b829-d39b-407a-a1a3-8ea8419e4295","female",31,"very annoyed",FALSE
"6fccadbd-ef9c-4127-ac8c-d86ac62111c1","male",66,"annoyed",FALSE
"7158b9d9-2c3a-47e0-b8ea-66d0b911e4ef","female",23,"very annoyed",FALSE
"7917b130-486e-4a38-bdc3-cdc9afa1c502","female",23,"very annoyed",FALSE
"871c7179-f151-4ab1-be2d-bcf07a30aae7","male",28,"very annoyed",FALSE
"a22b6697-0e80-45e2-8b04-38f18a2e7312","female",21,"annoyed",TRUE
"e185422d-1395-4dca-bf35-62a30bd014f4","male",24,"very annoyed",FALSE
"e4b3ca0a-9d28-4b79-9e08-a1981ef1000d","male",50,"annoyed",FALSE
"f8767aac-0579-4da0-9860-9446df0ea0f8","male",58,"annoyed",FALSE
"0190e4ff-93fa-4269-8182-d58bfedc4624","female",24,"annoyed",FALSE
"2958f439-1d5e-40e0-bf16-ade38d481412","female",31,"annoyed",FALSE
"2c59eb7d-1844-4825-81a2-366b4fd3689f","female",42,"very annoyed",FALSE
"316dbd52-7366-4739-a427-b95f40541830","male",37,"very annoyed",FALSE
"7b076758-fc4c-46e4-81b8-a3fe0345df54","female",31,"annoyed",FALSE
"e800ec44-b92c-4c73-b72c-e8d54fd71ae2","male",52,"very annoyed",FALSE
"13674b11-fe07-434d-bab8-887e9cfc7fb7","female",68,"very annoyed",FALSE
"13a9cfa5-8183-4886-8c1e-abfddf17a8f6","male",24,"very annoyed",FALSE
"2da7f943-c5df-4e3a-a1f8-51062ab6969f","female",36,"slightly annoyed",FALSE
"441af637-3bcb-42de-bf41-09bd480b7b78","male",19,"very annoyed",TRUE
"656532fc-0268-4d1f-84e9-0090ab22a4d0","male",22,"annoyed",FALSE
"674d3d1a-7a0f-4b81-b8ed-40b902078e26","female",30,"very annoyed",FALSE
"6de88401-cc0f-40f7-98bf-1ae9c504b780","male",58,"very annoyed",FALSE
"7d723817-c61c-4fd1-bcf1-2c2344de0f8f","female",18,"slightly annoyed",FALSE
"96b80b23-28c7-416f-80e4-24fed2684525","male",25,"very annoyed",FALSE
"98a90491-f413-4fe4-b7c3-6cacd19203b5","male",44,"annoyed",FALSE
"a09cfcfc-a4bf-477b-ac83-993be3187201","female",30,"slightly annoyed",FALSE
"b1a39ac8-55f4-4e1f-95e4-b2cb3de7a9bf","female",24,"annoyed",FALSE
"ba52b88f-40f1-429a-8a02-92daf85d12a6","male",28,"annoyed",FALSE
